date,title,writerP,zbody
20060623 00:24,공 622(목) 테스트 서버 패치 후 변경점 안내,파르시온,안녕하세요마비노기 운영팀입니다622(목) 오후 11시30분 부터 진행된 테스트 서버 패치 후변경점에 대해 안내해 드리겠습니다패치 후 변경점로비에서 캐릭터 생성을 인간 엘프 종족별로 최대 20명까지 생성 가능해집니다기존에는 하나의 계정에 인간과 엘프 캐릭터를 총20명 까지 생성 가능했지만 인간과 엘프 캐릭터를 각각 최대 20명까지 총 40명의 캐릭터를 만들 수 있습니다은행 인벤토리가 종족별로 분류됩니다은행 인벤토리는 로그인 한 종족이 기본적으로 선택되고 다른 종족의 은행 인벤토리도 선택하여 볼 수 있으며 은행 공유도 할 수 있습니다일부 지역에서 랜드메이커 액션을 사용할 수 없도록 변경됩니다마나터널과 엘프마을 근처에서 랜드메이커 액션으로 땅을 팔 수 있던 문제가 수정됩니다붕대가 소모되지 않고 응급치료 스킬이 사용되던 문제가 수정됩니다L로드로 발견한 보물 상자가 열리지 않는 문제가 수정됩니다Geforce4 mx440 및 특정 그래픽 카드에서 콘누스지역과 라노지역의 땅이 보이지 않는 문제가 수정됩니다파이어볼을 사용하고 죽은 척 액션을 할 경우 마우스로 화면을 클릭하면 캐릭터가 비정상적인 모습으로 움직이는 문제가 수정됩니다늦은 시간에도 마비노기를 사랑해 주셔서대단히 감사합니다
20060622 01:29,공 621(수) 테스트 서버 패치 후 변경점 안내,파르시온,"안녕하세요마비노기 운영팀 입니다621(수) 오후 11시 부터 진행된 테스트 서버 패치 후변경점에 대해 안내해 드리도록 하겠습니다패치 후 변경점지하 미로가 추가됩니다 콘누스 지역의 론가 사막을 L로드를 이용해 탐사하면 지하 미로에 들어갈 수 있습니다 지하 미로에서는 몬스터가 등장하기도 하고 기존의 던전과 달리 복잡한 길과 색다르게 작동하는 문 등을 보실 수 있습니다필리아 엘프 마을에 새로운 NPC들이 추가됩니다 의류점 힐러의 집 잡화점 등의 역할을 하는 NPC들이 추가됩니다엘프와 인간이 새로운 액션을 할 수 있게 됩니다 인간과 엘프에게 공연과 죽은 척 액션이 추가됩니다 공연 액션을 통해 모금함을 놓고 악기를 연주하여 행인들로부터 돈을 받을 수 있으며 죽은 척 액션으로 행동불능인 척 하여 위기로부터 벗어날 수 있습니다 엘프만이 사용할 수 있는 하이드 액션이 추가됩니다 엘프는 마나를 사용해서 자신의 몸을 숨기고 행동할 수 있습니다 마나가 모두 떨어지거나 전투를 시작하게 되면 하이드 액션이 취소됩니다 (정식 서버에서는 다르게 적용될 수 있습니다)콘누스의 사막에서 L 로드로 길잃은 엘프를 발견하여 마을까지 데려다 주는 퀘스트가 추가됩니다 사막에서 L로드로 유적을 탐사하다 보면 가끔 엘프가 갇혀 있는 상자를 발견하게 됩니다 시간 내에 엘프를 마을로 데려다 달라는 부탁을 들어주면 보상을 받을 수 있습니다로비에서 캐릭터 및 카드 선물을 편리하게 정렬하는 기능이 추가됩니다 종족이나 타입(캐릭터 카드 선물)별로 원하는 항목만 선택하여 볼 수 있습니다 가나다순 서버순 캐릭터 생성 순 중 원하는 방법으로 정렬할 수 있습니다고급실크 고급옷감 최고급옷감의 생산확률을 올려주는 방직 장갑 3개가 추가됩니다기존에 판매하던 최고급 실크방직 장갑 외에 고급 실크방직 장갑 최고급 옷감방직 장갑 고급 옷감방직 장갑이 추가됩니다엘프 캐릭터 생성 후 튜토리얼을 완수하지 않고 바로 NPC웨나와 ""엘프 마을로 가기""키워드로 대화해도 활과 화살을 받을 수 있게 됩니다엘프 캐릭터의 레인지 컴뱃 마스터리 스킬의 조준 속도가 향상됩니다엘프 캐릭터의 스킬별 수련치가 변경됩니다엘프 캐릭터의 근접 공격 스킬의 수련이 어려워지며 원거리 공격 스킬의 수련이 쉬워지도록 수련치가 변경됩니다엘프 캐릭터가 아란웬과 대화해도 애로우 리볼버 스킬을 획득할 수 없게 됩니다엘프 캐릭터가 말위에서 활을 조준할 때 각도 제한이 없어집니다엘프 캐릭터가 다른 사람의 말을 얻어 타는 경우에도 활을 겨눌 수 있는 각의 제한이 없어집니다활을 조준하기 좋은 방향으로 말이 몸을 돌려 회전하게 됩니다고급 수제 화살 사용시 몬스터가 사정거리에서 벗어나도 5의 조준률로 고정되는 문제가 수정됩니다엘프 캐릭터가 매그넘 샷으로 조준 후 이동했을 때 조준률이 유지되던 문제가 수정됩니다마비노기 재밌게 즐기시고 편안한 밤 보내세요감사합니다"
20060616 16:01,공 616(금) 테스트 서버 패치 후 변경점 안내,파르시온,안녕하세요마비노기 운영팀 입니다616(금) 테스트 서버 패치 후 변경되는 사항에 대해 안내해 드리겠습니다패치 후 변경점엘프의 튜토리얼 지역 퀘스트가 추가됩니다 엘프 캐릭터를 생성하고 나오와 대화를 마치면 튜토리얼 지역으로 가게 됩니다 튜토리얼 지역에서 NPC 웨나가 주는 퀘스트를 수행하면서 게임 플레이를 익혀 보실 수 있습니다 퀘스트를 모두 완수하거나 엘프 마을로 가기 키워드로 웨나와 대화하면 엘프 마을인 필리아로 갈 수 있습니다인간 캐릭터로 알렉시나와 대화하여 엘프 마을인 필리아로 갈 수 있게 됩니다 테스트 서버에서는 간단히 알렉시나와 대화하여 필리아로 갈 수 있으며 정식서버에는 다르게 적용될 수 있습니다콘누스지역의 마나 터널을 이용 할 수 있게 됩니다테스트 서버에서 인간과 엘프를 생성할 수 있는 프리카드가 각각 주어집니다 캐릭터를 삭제하면 다음번 로그인 시 해당 종족에 해당하는 프리 카드를 다시 받을 수 있습니다엘프 캐릭터는 쌍검을 장착할 수 없도록 변경됩니다로그인 화면이 새롭게 변경됩니다콘누스의 사막으로 들어갈 경우 시야가 짧아지고 분위기가 어둡게 변합니다페카던전 입구 및 반호르에서 모르바 아일로 가는 입구를 클릭하면 캐릭터의 이동이 불가능해지는문제가 수정됩니다단축키 슬롯을 바꾸기 위해 shift tab을 계속 누른 채로 있으면 슬롯이 계속 바뀌는 문제가 수정됩니다마나터널 위치가 미니맵과 일치하지 않던 문제가 수정됩니다이동할 수 없는 고원지역과 해변 지역 바깥으로 캐릭터가 갈 수 있던 문제가 수정됩니다엘프마을의 계단과 울타리를 캐릭터가 뚫고 지나갈수 있던 문제가 수정됩니다엘프마을의 건물 창문이 깨져 보이던 문제가 수정됩니다아이스볼트 파이어볼트 라이트닝볼트의 스킬 설명이 비정상적으로 나오던 문제가 수정됩니다더운 날씨와 함께 대한민국 승리 응원으로 몸과 마음이 후끈 달아 오르는 6월입니다힘찬 응원과 함께 마비노기도 재밌게 플레이 하시기 바랍니다
20060613 14:13,공 613(화) 테스트 서버 패치 변경점 안내,블레딘,안녕하세요마비노기 운영팀입니다6월 13일(화) 테스트 서버 패치로 인한 변경점을 안내합니다변경점은 아래와 같습니다 테스트 서버에 엘프 캐릭터를 생성할 수 있습니다 패치 전 테스트 서버에 캐릭터를 갖고 계셨던 분에게 엘프 전용 캐릭터 카드가 지급됩니다 엘프 캐릭터를 만들고 나오와 대화를 마치면 엘프 마을인 필리아로 가게 됩니다 엘프 캐릭터를 만들고 로그인 하면 기본 스킬과 몇가지 아이템을 받을 수 있습니다(테스트 서버의 적용 내용은 정식 서버 패치 시 변경될 수 있습니다 참고하시기 바랍니다) 채팅 창의 모양과 기능이 개선됩니다 채팅 필터링기능 메시지 색상 변경 기능 블랙리스트 설정 기능이 추가됩니다 대화 내용이 어느 채팅 탭의 내용인지 출력됩니다 몬스터에게 다양한 품질의 무기를 얻을 수 있도록 변경됩니다 금화 금화주머니 수표를 소각할 때 경험치를 얻을 수 없도록 변경됩니다 독주머니를 가진 항아리 퀘스트 설명이 변경됩니다 원양어선에서 돌아온 이후 특정 지역에 바닷물이 보이는 문제가 수정됩니다 성스러운 잔에 물채우기 퀘스트 진행 중 컬렉션 북을 바닥에 버린 후 퀘스트를 포기하고 컬렉션 북을 완성할 경우 퀘스트를 완료할 수 없는 문제가 수정됩니다감사합니다
20060529 09:13,이벤 Email 변경하고 동물 캐릭터 카드 받으세요,블레,안녕하세요마비노기 운영팀입니다마비노기 계정에 등록한 이메일 주소를 실제 사용하는 이메일 주소로 변경하면랜덤 동물 캐릭터 카드를 받을 수 있는 이벤트가 시작됩니다이벤트에 참여하는 방법은 다음과 같습니다2006년 5월 29일 새벽 0시 6월 29일 밤 12시까지의 의 한달 동안홈페이지에 로그인 하신 후에사용중인 이메일을 이벤트 페이지를 통해 새로 입력하시거나 변경하시면7월 초에 입력변경 하신 이메일 주소로 랜덤 동물 캐릭터 카드 쿠폰이 발송됩니다받으신 랜덤 동물 캐릭터 카드 쿠폰번호를요금결제샵 메뉴에서 무료 정액 결제권 사용란에 입력하시면랜덤 동물 캐릭터 카드를 받으실 수 있게 됩니다랜덤 동물 캐릭터 카드로 지급되는 동물 캐릭터 카드에는현재 판매중인 동물 캐릭터들 이외에 한정 판매가 종료된 베야야도 포함이 됩니다이벤트 참여는 마비노기 계정 당 1회만 가능하며지급된 랜덤 동물 캐릭터 카드는 선물하기나 환불이 불가능합니다단 이메일 주소를 잘못 입력한 경우 다시 입력을 하시면 됩니다마지막 입력한 이메일 주소로만 응모가 됩니다랜덤 동물 캐릭터 카드 쿠폰이 담긴 이메일은이벤트가 종료된 이후 7월 초 경에 발송될 예정입니다더 자세한 내용은 이벤트 페이지에서 확인해보시기 바랍니다이벤트 페이지 바로가기감사합니다
20060526 10:38,공 526(금) 정식서버 패치 후 변경점 안내,파르시온,안녕하세요마비노기 운영팀입니다526(금) 오전 9시 부터 진행된 정기점검 및 패치로 인한 변경점에 대해안내해 드리도록 하겠습니다패치 후 변경점연습용 목도를 쌍검으로 사용 할 수 있도록 변경됩니다아이스 스피어 4랭크 이상에서 마지막 수련 조건이 동작하지 않던 문제가 수정됩니다메신저의 온라인 상태인 유저를 오른 클릭하여 메뉴를 띄운 상태에서 해당 유저가 오프라인 상태가 된 후 그룹 변경생성 버튼을 누르면 비정상 종료되는 문제가 수정됩니다선물로 받은 캐릭터 카드가 테스트 서버에서도 보이던 문제가 수정됩니다프리미엄 캐릭터 카드가 있는 상태에서 프리카드로 만든 캐릭터를 삭제했을 때 프리카드가 다시 생기는 문제가 수정됩니다바올 잠입 던전에서 아이스 스피어 사용이 가능한 문제가 수정됩니다특정 상황에서 윈드밀이 헛도는 문제가 수정됩니다동물 캐릭터가 유적 던전 클리어를 통해 탐사 레벨을 올릴 수 있던 문제가 수정됩니다원양어선에서 돌아오는 동영상에서 배가 보이지 않던 문제가 수정됩니다왼손에 정령 무기를 장착했을때 단축키()로 정령과의 대화가 불가능한 문제가 수정됩니다몬스터에게 인식된 상태에서 말을 탔을때 몬스터가 말을 바로 인식하지 않는 문제가 수정됩니다쌍검의 내구도가 감소하거나 쌍검을 착용하여 디펜스를 할 때 왼손검에 숙련도가 쌓이던 문제가 수정됩니다쌍검의 2타 공격으로 몬스터를 죽였을때 1타 공격의 타격음이 들리지 않던 문제가 수정됩니다쌍검 착용 상태에서 원드 미리보기를 할 경우 원드랑 한손검을 같이 드는 것으로 보이는 문제가 수정됩니다쌍검이나 방패를 들고 있는 상태에서 양손검 미리보기를 할 수 없던 문제가 수정됩니다쌍검으로 스매시 윈드밀 카운터 공격을 했을 때 무기를 제외한 아이템에 대미지 감소 효과가 적용되지 않던 문제가 수정됩니다기존의 집에서 퇴거시 집 출입자 설정이 다음 집 주인에게까지 계속 남아있는 문제가 수정됩니다카이피 협곡 입구 부근의 몬스터 선인장 도마뱀의 타이틀 효과가 적용되지 않던 문제가 수정됩니다봄의 기운을 느낄 수 있는 따뜻한 날입니다오늘 하루 마비노기와 함께 기분 좋은 시간 보내시기 바라며다가오는 주말도 좋은 추억 많이 만드시기 바랍니다
20060524 12:51,공 524(수) 테스트 서버 패치 후 변경점 안내,파르시온,안녕하세요마비노기 운영팀 입니다524(수) 테스트 서버 패치 후 변경점에 대해안내해 드리도록 하겠습니다패치 후 변경점연습용 목도를 쌍검으로 사용 할 수 있도록 변경됩니다아이스 스피어 4랭크 이상에서 마지막 수련 조건이 동작하지 않던 문제가 수정됩니다메신저의 온라인 상태인 유저를 오른 클릭하여 메뉴를 띄운 상태에서 해당 유저가 오프라인 상태가 된 후 그룹 변경생성 버튼을 누르면 비정상 종료되는 문제가 수정됩니다선물로 받은 캐릭터 카드가 테스트 서버에서도 보이던 문제가 수정됩니다프리미엄 캐릭터 카드가 있는 상태에서 프리카드로 만든 캐릭터를 삭제했을 때 프리카드가 다시 생기는 문제가 수정됩니다특정 상황에서 윈드밀이 헛도는 문제가 수정됩니다원양어선에서 돌아오는 동영상에서 배가 보이지 않던 문제가 수정됩니다왼손에 정령 무기를 장착했을때 단축키()로 정령과의 대화가 불가능한 문제가 수정됩니다몬스터에게 인식된 상태에서 말을 탔을때 몬스터가 말을 바로 인식하지 않는 문제가 수정됩니다쌍검의 2타 공격으로 몬스터를 죽였을때 1타 공격의 타격음이 들리지 않던 문제가 수정됩니다쌍검 착용 상태에서 원드 미리보기를 할 경우 원드랑 한손검을 같이 드는 것으로 보이는 문제가 수정됩니다쌍검이나 방패를 들고 있는 상태에서 양손검 미리보기를 할 수 없던 문제가 수정됩니다기존의 집에서 퇴거시 집 출입자 설정이 다음 집 주인에게까지 계속 남아있는 문제가 수정됩니다카이피 협곡 입구 부근의 몬스터 선인장 도마뱀의 타이틀 효과가 적용되지 않던 문제가 수정됩니다마비노기와 함께 활기차고 즐거운 시간 보내시기 바랍니다감사합니다
20060518 18:24,공 519(금) 정기 점검 변경 안내,로이,안녕하세요 마비노기 운영팀입니다5월 19일(금)은 정기 점검이 예정되어 있는 날이오나오늘 5월 18일(목)에 이미 점검 작업이 진행되어게임 이용 중 겪으실 불편을 덜어드리기 위해 5월 19일(금)에는 점검을 하지 않습니다따라서 다음 정기 점검일은 다음 주인 5월 22일(월)이 됨을 안내해 드립니다게임 이용에 참고해 주시기 바랍니다감사합니다
20060517 18:27,공 마비노기 게임서비스 이용약관 변경 안내(수정),켈런, 마비노기 운영팀 입니다마비노기 게임 서비스 이용약관이 개정되었습니다 5월 15일에 알려드린 약관 개정 공지와 관련하여유저분들의 이해를 돕고자 부연설명을 드립니다 제 25조 면책사유 신설부분 관련5월 25일 수정될 마비노기 이용약관 제 25조 면책사유 신설과 관련하여해당 내용은 넥슨에서 서비스하고 있는 전 게임에 공통적으로 적용된 항목으로서만의 하나 게임서비스 중단을 결정하게 될 경우에 대한 항목이며이런 경우에도 유저분들의 유료서비스 결제 잔여일이 남아있는 범위 내에서의서비스 종료는 없을 것입니다 물론 어떤 시점에서든 고객이 요청하면 약관에서 보장하고 있는 범위내에서의넥슨캐시 등으로의 환불은 가능합니다 이 점에 대해서 오해 없으시길 바랍니다 감사합니다 변경 약관 : 마비노기 게임 서비스 이용약관 적용 시기 : 2006년 5월 25일 (목요일) 변경 내용 아이템 소멸시 사전고지 기간이 15일에서 30일로 변경됩니다 게임 서비스 중단시 사전고지 기간 변경 한달에서 30일로 변경되고 회사의 면책사항이 추가됩니다 변경 세부내용제10조 아이템 서비스 : 변경8 회사는 아이템의 보증기간 중 회사의 게임내용의 변경 및 게임아이템 정책에 따라 기존 아이템이 소멸될 경우에는 30일 이상 사이트에 공지를 하고 사용권이 남은 게임아이템을 유료로 구매한 회원에 한하여 등가의 신규 아이템 등으로 보상하며 사용기간은 기존아이템의 잔여기간으로 합니다9 회사가 회원에게 지급한 무료아이템의 경우에는 제7항의 적용이 배제되며 서비스제공기간을 보증하지 않습니다10 아이템제품의 수명은 기본적으로 유통개시시점으로부터 1년으로 제한되며 회사는 1년 후에 아이템을 소멸 시킬 수도 있습니다 이러한 경우 회사는 회원에게 소멸되는 아이템의 공지를 30일 이상 홈페이지 또는 해당 서비스 관련 홈페이지에 공지하고 소멸되는 아이템을 유료로 구매한 회원중 잔여기간이 있는 아이템을 보유한 회원에 한하여 그에 상응하는 아이템 등으로 보상하며 사용기간은 기존 아이템의 잔여기간으로 합니다 제18조 서비스 내용의 추가 또는 변경 : 변경 2 새로운 게임 내용의 추가 각종 버그 패치 기타 게임 운영상 필요한 경우에 게임의 내용은 사전공지후 온라인 또는 오프라인 업데이트를 통해 상시로 변경될 수 있습니다 단 회사가 사전에 통지할 수 없는 치명적인 버그 발생 서버기기 결함 긴급 보안문제 해결 등의 부득이한 사정이 있는 경우는 사후에 통지할 수 있습니다 제 25조 면책사유 : 신설9 회사는 경영악화 게임시장의 변화 기술적 필요 이용자의 선호감소 기타 회사의 사정상 서비스 중단의 필요가 있는 경우 30일 전에 홈페이지에 이를 공지하고 서비스의 제공을 중단할 수 있습니다 회원은 상기의 서비스의 중단에 대하여 서비스 제공의 요구 서비스 중단에 대한 배상을 청구할 수 없습니다 더 나은 서비스 제공을 위해 항상 노력하는 모습 보여드리겠습니다감사합니다 즐거운 하루 되세요 
20060516 11:04,공 516(화) 정식서버 패치 후 변경점 안내,파르시온,안녕하세요마비노기 운영팀 입니다516(화) 오전 9시 부터 진행된 정식서버 패치 후 변경점에 대한안내를 드리도록 하겠습니다패치 후 변경점 이리아 대륙에 필드 보스 몬스터가 추가됩니다 특정한 때에 드래곤과 샌드웜이 나타납니다 양손검과 방패의 특수 개조가 추가됩니다 NPC에게 양손검과 방패의 특수 개조를 할 수 있게 됩니다 방패에 숙련도가 쌓이게 됩니다 방패를 들고 공격을 막아내거나 오랫동안 착용하고 다니면 방패에 숙련도가 쌓이게 됩니다 (이전에 잘 못 쌓인 방패 숙련도는 이번 패치로 초기화됩니다) 드래곤의 발자국 퀘스트 두가지가 추가됩니다 일정 탐험 레벨 이상이 되면 퀘스트 보드에서 퀘스트를 받을 수 있습니다 말을 타고 지나갈수 없는 지역이 추가됩니다 원양 어선에서는 캠프를 설치할 수 없도록 변경됩니다 집 방명록에서 인사말 수정시 확인 버튼이 보이지 않았던 문제가 수정됩니다 쌍검을 들고 카운터 어택 사용시 내구도와 숙련도가 오른쪽 무기에만 쌓이는 문제가 수정됩니다 원양 어선에서 원격 힐러원격 은행원격 수리 이용권을 사용할 수 없던 문제가 수정됩니다따뜻한 봄과 함께 행복 가득하시고 마비노기도 재미있게 플레이 해주시기 바랍니다감사합니다
20060515 13:05,공 마비노기 게임서비스 이용약관 일부 변경 안내,켈런,안녕하세요마비노기 GM 켈런입니다 마비노기 게임 서비스 이용약관이 개정되었습니다 회원 여러분들께서는 변경되는 약관 내용을 숙지하시어서비스 이용에 불편을 겪지 않도록 주의하여 주시기 바랍니다 변경 약관 : 게임 서비스 이용약관 적용 시기 : 2006년 5월 22일 (월요일) 변경 내용 아이템 소멸시 사전고지 기간이 15일에서 30일로 변경됩니다 게임 서비스 중단시 사전고지 기간 변경 한달에서 30일로 변경되고 회사의 면책사항이 추가됩니다 변경 세부내용 제10조 아이템 서비스 : 변경 8 회사는 아이템의 보증기간 중 회사의 게임내용의 변경 및 게임아이템 정책에 따라 기존 아이템이 소멸될 경우에는 30일 이상 사이트에 공지를 하고 사용권이 남은 게임아이템을 유료로 구매한 회원에 한하여 등가의 신규 아이템 등으로 보상하며 사용기간은 기존아이템의 잔여기간으로 합니다9 회사가 회원에게 지급한 무료아이템의 경우에는 제7항의 적용이 배제되며 서비스제공기간을 보증하지 않습니다10 아이템제품의 수명은 기본적으로 유통개시시점으로부터 1년으로 제한되며 회사는 1년 후에 아이템을 소멸 시킬 수도 있습니다 이러한 경우 회사는 회원에게 소멸되는 아이템의 공지를 30일 이상 홈페이지 또는 해당 서비스 관련 홈페이지에 공지하고 소멸되는 아이템을 유료로 구매한 회원중 잔여기간이 있는 아이템을 보유한 회원에 한하여 그에 상응하는 아이템 등으로 보상하며 사용기간은 기존 아이템의 잔여기간으로 합니다 제18조 서비스 내용의 추가 또는 변경 : 변경 2 새로운 게임 내용의 추가 각종 버그 패치 기타 게임 운영상 필요한 경우에 게임의 내용은 사전공지후 온라인 또는 오프라인 업데이트를 통해 상시로 변경될 수 있습니다 단 회사가 사전에 통지할 수 없는 치명적인 버그 발생 서버기기 결함 긴급 보안문제 해결 등의 부득이한 사정이 있는 경우는 사후에 통지할 수 있습니다 제 25조 면책사유 : 신설9 회사는 경영악화 게임시장의 변화 기술적 필요 이용자의 선호감소 기타 회사의 사정상 서비스 중단의 필요가 있는 경우 30일 전에 홈페이지에 이를 공지하고 서비스의 제공을 중단할 수 있습니다 회원은 상기의 서비스의 중단에 대하여 서비스 제공의 요구 서비스 중단에 대한 배상 아이템에 대한 보상 기타 어떠한 보상 등도 사업자에게 청구할 수 없습니다 더 좋은 게임 서비스 제공을 위해 최선을 다하겠습니다감사합니다
20060512 10:46,공 0512(금) 월간 정기 메인터넌스 및 패치로 인한 변경점 안내,블레딘,안녕하세요마비노기 운영팀입니다5월 12일(금) 정식서버테스트서버 패치로 인한 변경점을 안내드립니다변경 점은 아래와 같습니다 썬더 스킬의 경직 시간이 짧아진 문제가 수정됩니다 2타 무기로 쌍검 착용 후 아이스 볼트 스킬로 몬스터 공격 시 두 번째 공격에서 몬스터가 다운되는 문제가 수정됩니다 무기 착용 후 마법 공격 시 무기 경직이 공격 대상에게 적용되는 문제가 수정됩니다 마법 공격 후 다음 공격까지의 시간이 길어진 문제가 수정됩니다 바닥에 드랍된 포포스커트의 모양이 신발 모양으로 보이는 문제가 수정됩니다방패에 숙련도가 쌓이는 문제에 대하여 안내해 드립니다방패에 숙련도가 쌓이는 문제를 확인했으며 수정 작업을 진행하고 있습니다이 문제는 패치를 통해 수정될 예정이며 이미 숙련도가 쌓인 방패는 패치와 함께일괄적으로 정상적인 수치로 변경됩니다이용에 참고하시기 바랍니다감사합니다
